date,campaign_id_x,campaign,channel,impressions,clicks,spend,conversions,revenue,store_id,store,city_x,visits,unique_visitors,city_y,temperature,rainfall,customer_id, signup_date,segment,city,ltv,lpd,campaign_id_y,planned_spend,actual_spend
2024-11-13,2374,Campaign_2374,LinkedIn,217174,8015,4511.6,361,53743.02,973.0,Store_973,Bengaluru,4450.0,960.0,Mumbai,22.5,7.7,289.0,23-10-2023,Medium-Value,Bengaluru,21948.64,04-07-2024,,,
2024-11-13,2374,Campaign_2374,LinkedIn,217174,8015,4511.6,361,53743.02,943.0,Store_943,Pune,1182.0,2844.0,Mumbai,22.5,7.7,290.0,15-02-2023,High-Value,Pune,41404.56,18-04-2024,,,
2024-11-13,2374,Campaign_2374,LinkedIn,217174,8015,4511.6,361,53743.02,703.0,Store_703,Delhi,1227.0,2849.0,Mumbai,22.5,7.7,291.0,26-07-2024,Medium-Value,Mumbai,38708.03,01-04-2025,,,
2024-11-13,2374,Campaign_2374,LinkedIn,217174,8015,4511.6,361,53743.02,983.0,Store_983,Kolkata,4986.0,120.0,Mumbai,22.5,7.7,292.0,07-08-2023,High-Value,Bengaluru,15911.33,29-10-2023,,,
2024-08-25,3272,Campaign_3272,Twitter,403677,4581,3588.55,117,17418.1,125.0,Store_125,Mumbai,3950.0,782.0,Chennai,29.8,9.6,293.0,30-08-2023,High-Value,Hyderabad,49321.72,24-12-2023,,,
2024-08-25,3272,Campaign_3272,Twitter,403677,4581,3588.55,117,17418.1,125.0,Store_125,Mumbai,3950.0,782.0,Bengaluru,25.9,0.1,294.0,18-06-2023,Medium-Value,Chennai,49576.09,19-09-2024,,,
2024-08-25,3272,Campaign_3272,Twitter,403677,4581,3588.55,117,17418.1,753.0,Store_753,Hyderabad,4427.0,3416.0,Chennai,29.8,9.6,295.0,13-05-2023,Medium-Value,Bengaluru,14213.18,05-01-2024,,,
2024-08-25,3272,Campaign_3272,Twitter,403677,4581,3588.55,117,17418.1,753.0,Store_753,Hyderabad,4427.0,3416.0,Bengaluru,25.9,0.1,296.0,19-12-2023,Medium-Value,Mumbai,35419.49,21-05-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,793.0,Store_793,Chennai,2456.0,1926.0,Delhi,29.7,0.6,297.0,12-07-2024,Medium-Value,Chennai,49671.32,29-07-2024,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,793.0,Store_793,Chennai,2456.0,1926.0,Mumbai,33.2,1.1,298.0,21-05-2024,Medium-Value,Mumbai,47072.74,06-06-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,793.0,Store_793,Chennai,2456.0,1926.0,Pune,30.2,1.6,299.0,05-03-2023,Medium-Value,Delhi,26333.44,05-06-2023,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,335.0,Store_335,Mumbai,2181.0,2906.0,Delhi,29.7,0.6,300.0,18-09-2023,High-Value,Delhi,29152.03,13-12-2024,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,335.0,Store_335,Mumbai,2181.0,2906.0,Mumbai,33.2,1.1,301.0,24-06-2023,Low-Value,Pune,10495.12,17-10-2024,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,335.0,Store_335,Mumbai,2181.0,2906.0,Pune,30.2,1.6,302.0,04-03-2023,High-Value,Chennai,26813.71,17-11-2023,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,902.0,Store_902,Delhi,3388.0,1758.0,Delhi,29.7,0.6,303.0,05-12-2024,Medium-Value,Delhi,1198.08,06-04-2026,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,902.0,Store_902,Delhi,3388.0,1758.0,Mumbai,33.2,1.1,304.0,14-09-2024,High-Value,Pune,21241.85,14-02-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,902.0,Store_902,Delhi,3388.0,1758.0,Pune,30.2,1.6,305.0,20-12-2024,Low-Value,Bengaluru,48309.73,30-03-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,552.0,Store_552,Mumbai,2187.0,3592.0,Delhi,29.7,0.6,306.0,23-05-2024,Low-Value,Kolkata,19101.74,18-11-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,552.0,Store_552,Mumbai,2187.0,3592.0,Mumbai,33.2,1.1,307.0,01-01-2023,High-Value,Mumbai,42418.12,22-04-2023,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,552.0,Store_552,Mumbai,2187.0,3592.0,Pune,30.2,1.6,308.0,19-07-2023,Low-Value,Chennai,23616.05,18-09-2023,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,895.0,Store_895,Pune,1965.0,650.0,Delhi,29.7,0.6,309.0,10-05-2024,Medium-Value,Mumbai,28996.97,22-04-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,895.0,Store_895,Pune,1965.0,650.0,Mumbai,33.2,1.1,310.0,02-04-2023,Medium-Value,Bengaluru,48219.03,12-09-2024,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,895.0,Store_895,Pune,1965.0,650.0,Pune,30.2,1.6,311.0,14-12-2023,Medium-Value,Chennai,12739.06,27-03-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,987.0,Store_987,Hyderabad,2474.0,3426.0,Delhi,29.7,0.6,312.0,09-12-2023,Low-Value,Mumbai,27194.19,22-05-2024,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,987.0,Store_987,Hyderabad,2474.0,3426.0,Mumbai,33.2,1.1,313.0,07-09-2024,Low-Value,Delhi,7438.86,25-02-2026,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,987.0,Store_987,Hyderabad,2474.0,3426.0,Pune,30.2,1.6,314.0,17-12-2023,Low-Value,Hyderabad,9587.75,15-07-2024,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,485.0,Store_485,Delhi,3319.0,399.0,Delhi,29.7,0.6,315.0,04-03-2024,Low-Value,Pune,44042.66,12-06-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,485.0,Store_485,Delhi,3319.0,399.0,Mumbai,33.2,1.1,316.0,18-11-2023,Low-Value,Bengaluru,16322.6,11-06-2025,,,
2024-10-22,2719,Campaign_2719,Meta Ads,102564,8620,2524.04,124,18460.21,485.0,Store_485,Delhi,3319.0,399.0,Pune,30.2,1.6,317.0,30-04-2023,Medium-Value,Chennai,11000.35,22-07-2024,,,
2024-10-05,6545,Campaign_6545,YouTube,328021,471,4622.82,338,50318.95,658.0,Store_658,Bengaluru,4329.0,2820.0,Delhi,37.7,3.5,318.0,25-04-2024,Medium-Value,Delhi,6447.8,19-08-2024,6671.0,7599.88,5609.94
2024-10-05,6545,Campaign_6545,YouTube,328021,471,4622.82,338,50318.95,658.0,Store_658,Bengaluru,4329.0,2820.0,Delhi,37.7,3.5,318.0,25-04-2024,Medium-Value,Delhi,6447.8,19-08-2024,2957.0,5426.02,5077.04
2024-10-05,6545,Campaign_6545,YouTube,328021,471,4622.82,338,50318.95,658.0,Store_658,Bengaluru,4329.0,2820.0,Delhi,37.7,3.5,318.0,25-04-2024,Medium-Value,Delhi,6447.8,19-08-2024,3071.0,4695.16,4334.03
2024-01-21,9739,Campaign_9739,Google Ads,155391,4028,1747.04,204,30370.02,933.0,Store_933,Mumbai,2641.0,556.0,Chennai,20.1,12.0,319.0,01-02-2024,Medium-Value,Kolkata,23110.15,14-07-2024,,,
2024-01-21,9739,Campaign_9739,Google Ads,155391,4028,1747.04,204,30370.02,183.0,Store_183,Chennai,135.0,2197.0,Chennai,20.1,12.0,320.0,12-03-2023,Medium-Value,Kolkata,16670.83,19-08-2024,,,
2024-08-23,1320,Campaign_1320,Meta Ads,60827,9745,2226.68,455,67737.05,598.0,Store_598,Bengaluru,875.0,1104.0,Hyderabad,31.3,0.6,321.0,14-05-2024,High-Value,Hyderabad,9849.73,13-01-2025,,,
2024-08-23,1320,Campaign_1320,Meta Ads,60827,9745,2226.68,455,67737.05,598.0,Store_598,Bengaluru,875.0,1104.0,Kolkata,23.0,7.2,322.0,06-05-2023,Medium-Value,Mumbai,32592.3,02-05-2024,,,
2024-08-23,1320,Campaign_1320,Meta Ads,60827,9745,2226.68,455,67737.05,476.0,Store_476,Pune,1537.0,1257.0,Hyderabad,31.3,0.6,323.0,19-04-2023,Low-Value,Delhi,21291.26,20-06-2024,,,
2024-08-23,1320,Campaign_1320,Meta Ads,60827,9745,2226.68,455,67737.05,476.0,Store_476,Pune,1537.0,1257.0,Kolkata,23.0,7.2,324.0,23-11-2024,Low-Value,Delhi,37960.91,08-04-2026,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,736.0,Store_736,Mumbai,1478.0,2860.0,Pune,31.9,10.0,325.0,21-07-2024,Low-Value,Chennai,7502.28,23-10-2025,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,736.0,Store_736,Mumbai,1478.0,2860.0,Delhi,28.6,10.9,326.0,18-06-2023,Low-Value,Mumbai,44726.2,19-02-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,736.0,Store_736,Mumbai,1478.0,2860.0,Kolkata,29.1,2.2,327.0,17-06-2024,Medium-Value,Delhi,12111.65,24-08-2025,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,736.0,Store_736,Mumbai,1478.0,2860.0,Delhi,23.5,1.9,328.0,09-08-2023,Medium-Value,Bengaluru,43413.29,28-10-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,736.0,Store_736,Mumbai,1478.0,2860.0,Mumbai,38.4,8.5,329.0,08-04-2023,Low-Value,Kolkata,19020.61,05-07-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,300.0,Store_300,Pune,3435.0,240.0,Pune,31.9,10.0,330.0,27-08-2024,High-Value,Chennai,22153.37,22-07-2025,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,300.0,Store_300,Pune,3435.0,240.0,Delhi,28.6,10.9,331.0,24-12-2024,High-Value,Hyderabad,19896.5,07-06-2025,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,300.0,Store_300,Pune,3435.0,240.0,Kolkata,29.1,2.2,332.0,14-01-2024,High-Value,Chennai,34922.85,09-04-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,300.0,Store_300,Pune,3435.0,240.0,Delhi,23.5,1.9,333.0,16-04-2024,Medium-Value,Delhi,22180.9,04-06-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,300.0,Store_300,Pune,3435.0,240.0,Mumbai,38.4,8.5,334.0,08-07-2024,Low-Value,Hyderabad,19127.57,03-08-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,669.0,Store_669,Mumbai,879.0,1337.0,Pune,31.9,10.0,335.0,05-03-2024,Medium-Value,Hyderabad,15997.35,02-08-2025,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,669.0,Store_669,Mumbai,879.0,1337.0,Delhi,28.6,10.9,336.0,18-08-2024,Low-Value,Bengaluru,26297.77,07-10-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,669.0,Store_669,Mumbai,879.0,1337.0,Kolkata,29.1,2.2,337.0,15-10-2024,Medium-Value,Pune,15177.5,15-03-2026,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,669.0,Store_669,Mumbai,879.0,1337.0,Delhi,23.5,1.9,338.0,27-05-2023,Medium-Value,Chennai,2424.32,21-08-2023,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,669.0,Store_669,Mumbai,879.0,1337.0,Mumbai,38.4,8.5,339.0,04-10-2023,Low-Value,Hyderabad,34979.73,15-06-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,557.0,Store_557,Kolkata,2274.0,270.0,Pune,31.9,10.0,340.0,22-04-2023,High-Value,Kolkata,27625.46,10-06-2023,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,557.0,Store_557,Kolkata,2274.0,270.0,Delhi,28.6,10.9,341.0,14-03-2023,High-Value,Kolkata,5865.06,11-07-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,557.0,Store_557,Kolkata,2274.0,270.0,Kolkata,29.1,2.2,342.0,22-04-2024,High-Value,Hyderabad,48504.77,20-10-2024,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,557.0,Store_557,Kolkata,2274.0,270.0,Delhi,23.5,1.9,343.0,15-08-2024,Medium-Value,Hyderabad,7686.99,12-02-2026,,,
2024-11-23,9922,Campaign_9922,Google Ads,211382,3782,4876.67,442,65801.71,557.0,Store_557,Kolkata,2274.0,270.0,Mumbai,38.4,8.5,344.0,01-04-2024,Low-Value,Delhi,1781.14,06-06-2024,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,477.0,Store_477,Delhi,3274.0,3874.0,Pune,28.1,5.0,345.0,12-08-2023,Medium-Value,Delhi,31751.17,04-03-2024,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,477.0,Store_477,Delhi,3274.0,3874.0,Chennai,18.7,11.3,346.0,04-01-2024,Low-Value,Kolkata,15940.64,10-08-2024,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,477.0,Store_477,Delhi,3274.0,3874.0,Bengaluru,28.4,2.3,347.0,30-05-2023,Medium-Value,Kolkata,35468.21,20-01-2024,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,616.0,Store_616,Bengaluru,846.0,3716.0,Pune,28.1,5.0,348.0,28-11-2024,High-Value,Mumbai,40274.83,27-02-2025,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,616.0,Store_616,Bengaluru,846.0,3716.0,Chennai,18.7,11.3,349.0,11-11-2023,Medium-Value,Kolkata,1915.5,17-04-2024,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,616.0,Store_616,Bengaluru,846.0,3716.0,Bengaluru,28.4,2.3,350.0,14-08-2024,Low-Value,Delhi,19120.58,02-04-2025,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,444.0,Store_444,Pune,3794.0,3049.0,Pune,28.1,5.0,351.0,08-12-2024,Medium-Value,Hyderabad,7151.6,18-12-2024,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,444.0,Store_444,Pune,3794.0,3049.0,Chennai,18.7,11.3,352.0,04-07-2024,Low-Value,Pune,25166.53,06-10-2024,,,
2024-11-24,3125,Campaign_3125,YouTube,73636,7906,3786.63,87,12951.92,444.0,Store_444,Pune,3794.0,3049.0,Bengaluru,28.4,2.3,353.0,16-07-2024,Medium-Value,Mumbai,7028.02,27-11-2025,,,
2024-02-17,8438,Campaign_8438,Meta Ads,349727,4662,4821.19,126,18757.95,710.0,Store_710,Bengaluru,1967.0,2524.0,Pune,19.1,5.1,354.0,15-09-2024,Low-Value,Chennai,30399.6,01-10-2025,,,
2024-02-17,8438,Campaign_8438,Meta Ads,349727,4662,4821.19,126,18757.95,710.0,Store_710,Bengaluru,1967.0,2524.0,Chennai,30.3,2.5,355.0,31-08-2023,Medium-Value,Bengaluru,47594.67,29-09-2024,,,
2024-02-17,8438,Campaign_8438,Meta Ads,349727,4662,4821.19,126,18757.95,945.0,Store_945,Hyderabad,3351.0,612.0,Pune,19.1,5.1,356.0,16-10-2023,Low-Value,Hyderabad,41423.53,06-03-2025,,,
2024-02-17,8438,Campaign_8438,Meta Ads,349727,4662,4821.19,126,18757.95,945.0,Store_945,Hyderabad,3351.0,612.0,Chennai,30.3,2.5,357.0,20-07-2024,High-Value,Kolkata,10914.34,30-09-2024,,,
2024-02-17,8438,Campaign_8438,Meta Ads,349727,4662,4821.19,126,18757.95,740.0,Store_740,Bengaluru,2906.0,3172.0,Pune,19.1,5.1,358.0,30-07-2024,Medium-Value,Pune,17251.31,07-08-2025,,,
2024-02-17,8438,Campaign_8438,Meta Ads,349727,4662,4821.19,126,18757.95,740.0,Store_740,Bengaluru,2906.0,3172.0,Chennai,30.3,2.5,359.0,12-07-2024,Low-Value,Kolkata,30499.07,16-02-2026,,,
2024-02-17,8438,Campaign_8438,Meta Ads,349727,4662,4821.19,126,18757.95,293.0,Store_293,Delhi,4551.0,1395.0,Pune,19.1,5.1,360.0,24-08-2023,Low-Value,Delhi,35378.57,29-06-2024,,,
2024-02-17,8438,Campaign_8438,Meta Ads,349727,4662,4821.19,126,18757.95,293.0,Store_293,Delhi,4551.0,1395.0,Chennai,30.3,2.5,361.0,24-04-2024,Low-Value,Mumbai,14389.09,14-10-2024,,,
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,101.0,Store_101,Hyderabad,1084.0,1764.0,Kolkata,33.1,1.9,362.0,29-04-2023,Medium-Value,Pune,31506.07,03-06-2023,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,101.0,Store_101,Hyderabad,1084.0,1764.0,Delhi,19.3,6.8,363.0,22-06-2024,High-Value,Pune,20326.1,04-10-2025,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,101.0,Store_101,Hyderabad,1084.0,1764.0,Chennai,21.5,0.9,364.0,19-03-2023,Low-Value,Kolkata,9248.55,17-07-2023,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,831.0,Store_831,Kolkata,3367.0,1132.0,Kolkata,33.1,1.9,365.0,16-08-2023,Low-Value,Delhi,37489.24,20-03-2025,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,831.0,Store_831,Kolkata,3367.0,1132.0,Delhi,19.3,6.8,366.0,23-05-2024,Low-Value,Kolkata,44875.18,30-05-2024,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,831.0,Store_831,Kolkata,3367.0,1132.0,Chennai,21.5,0.9,367.0,02-06-2023,Medium-Value,Pune,3366.33,14-11-2023,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,224.0,Store_224,Kolkata,4362.0,636.0,Kolkata,33.1,1.9,368.0,24-05-2024,Medium-Value,Chennai,7789.17,05-05-2025,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,224.0,Store_224,Kolkata,4362.0,636.0,Delhi,19.3,6.8,369.0,22-03-2023,High-Value,Bengaluru,13760.53,13-01-2024,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,224.0,Store_224,Kolkata,4362.0,636.0,Chennai,21.5,0.9,370.0,26-03-2023,High-Value,Hyderabad,26088.59,14-11-2023,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,912.0,Store_912,Hyderabad,1919.0,1990.0,Kolkata,33.1,1.9,371.0,19-02-2024,Medium-Value,Delhi,14543.71,14-11-2024,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,912.0,Store_912,Hyderabad,1919.0,1990.0,Delhi,19.3,6.8,372.0,31-08-2024,Medium-Value,Mumbai,15629.37,07-02-2025,5775.0,4618.2,5836.17
2024-09-02,6125,Campaign_6125,Twitter,282713,8847,4151.98,422,62824.25,912.0,Store_912,Hyderabad,1919.0,1990.0,Chennai,21.5,0.9,373.0,13-01-2024,Medium-Value,Kolkata,18590.0,19-12-2024,5775.0,4618.2,5836.17
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,370.0,Store_370,Bengaluru,3027.0,3384.0,Pune,37.2,12.9,374.0,26-03-2023,Medium-Value,Chennai,4198.34,02-05-2023,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,370.0,Store_370,Bengaluru,3027.0,3384.0,Pune,23.3,10.3,375.0,02-03-2023,Low-Value,Mumbai,27857.05,20-10-2024,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,370.0,Store_370,Bengaluru,3027.0,3384.0,Pune,35.3,0.2,376.0,12-07-2023,High-Value,Kolkata,18107.78,21-07-2023,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,705.0,Store_705,Kolkata,2140.0,2117.0,Pune,37.2,12.9,377.0,17-11-2023,Medium-Value,Chennai,6727.84,20-05-2024,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,705.0,Store_705,Kolkata,2140.0,2117.0,Pune,23.3,10.3,378.0,31-10-2023,Medium-Value,Chennai,33950.98,06-11-2023,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,705.0,Store_705,Kolkata,2140.0,2117.0,Pune,35.3,0.2,379.0,25-12-2024,Medium-Value,Kolkata,10797.06,21-05-2025,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,619.0,Store_619,Chennai,2145.0,966.0,Pune,37.2,12.9,380.0,06-06-2023,Low-Value,Chennai,27761.57,13-10-2024,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,619.0,Store_619,Chennai,2145.0,966.0,Pune,23.3,10.3,381.0,03-03-2024,Medium-Value,Kolkata,22951.69,15-05-2025,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,619.0,Store_619,Chennai,2145.0,966.0,Pune,35.3,0.2,382.0,15-12-2024,Medium-Value,Chennai,2821.08,11-04-2026,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,561.0,Store_561,Chennai,2940.0,2431.0,Pune,37.2,12.9,383.0,11-09-2024,Low-Value,Kolkata,1360.57,27-10-2025,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,561.0,Store_561,Chennai,2940.0,2431.0,Pune,23.3,10.3,384.0,27-04-2023,Low-Value,Kolkata,45341.21,06-08-2024,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,561.0,Store_561,Chennai,2940.0,2431.0,Pune,35.3,0.2,385.0,06-05-2023,Medium-Value,Pune,17894.07,04-09-2024,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,704.0,Store_704,Hyderabad,206.0,211.0,Pune,37.2,12.9,386.0,16-06-2023,Medium-Value,Chennai,30646.74,19-01-2024,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,704.0,Store_704,Hyderabad,206.0,211.0,Pune,23.3,10.3,387.0,29-11-2024,Low-Value,Pune,29718.25,08-07-2025,,,
2024-04-15,3139,Campaign_3139,Twitter,278582,8997,3740.23,224,33347.47,704.0,Store_704,Hyderabad,206.0,211.0,Pune,35.3,0.2,388.0,17-12-2024,Low-Value,Delhi,43768.66,16-02-2026,,,
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,419.0,Store_419,Kolkata,4557.0,3431.0,Kolkata,22.1,9.6,389.0,01-12-2023,Medium-Value,Pune,4651.87,19-09-2024,8028.0,2353.66,2965.8
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,419.0,Store_419,Kolkata,4557.0,3431.0,Kolkata,22.1,9.6,389.0,01-12-2023,Medium-Value,Pune,4651.87,19-09-2024,3258.0,9252.31,9114.4
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,419.0,Store_419,Kolkata,4557.0,3431.0,Delhi,28.6,0.0,390.0,07-01-2023,High-Value,Mumbai,25203.26,23-09-2023,8028.0,2353.66,2965.8
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,419.0,Store_419,Kolkata,4557.0,3431.0,Delhi,28.6,0.0,390.0,07-01-2023,High-Value,Mumbai,25203.26,23-09-2023,3258.0,9252.31,9114.4
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,419.0,Store_419,Kolkata,4557.0,3431.0,Chennai,26.9,7.1,391.0,20-12-2023,Low-Value,Pune,21213.27,02-07-2025,8028.0,2353.66,2965.8
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,419.0,Store_419,Kolkata,4557.0,3431.0,Chennai,26.9,7.1,391.0,20-12-2023,Low-Value,Pune,21213.27,02-07-2025,3258.0,9252.31,9114.4
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,419.0,Store_419,Kolkata,4557.0,3431.0,Hyderabad,38.5,9.6,392.0,06-12-2024,Medium-Value,Pune,22100.71,21-01-2025,8028.0,2353.66,2965.8
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,419.0,Store_419,Kolkata,4557.0,3431.0,Hyderabad,38.5,9.6,392.0,06-12-2024,Medium-Value,Pune,22100.71,21-01-2025,3258.0,9252.31,9114.4
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,266.0,Store_266,Hyderabad,262.0,60.0,Kolkata,22.1,9.6,393.0,18-08-2023,Medium-Value,Pune,27203.38,29-08-2023,8028.0,2353.66,2965.8
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,266.0,Store_266,Hyderabad,262.0,60.0,Kolkata,22.1,9.6,393.0,18-08-2023,Medium-Value,Pune,27203.38,29-08-2023,3258.0,9252.31,9114.4
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,266.0,Store_266,Hyderabad,262.0,60.0,Delhi,28.6,0.0,394.0,14-12-2024,High-Value,Kolkata,17544.16,18-02-2025,8028.0,2353.66,2965.8
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,266.0,Store_266,Hyderabad,262.0,60.0,Delhi,28.6,0.0,394.0,14-12-2024,High-Value,Kolkata,17544.16,18-02-2025,3258.0,9252.31,9114.4
2024-04-02,1088,Campaign_1088,Google Ads,203855,612,2031.28,279,41535.47,266.0,Store_266,Hyderabad,262.0,60.0,Chennai,26.9,7.1,395.0,06-02-2024,Medium-Value,Pune,35630.6,29-01-2025,8028.0,2353.66,2965.8
